ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40
-10.298223978,-8.5276131488,-8.4315398584,-8.0406052985,-8.2633491639,-7.4441649058,-8.7840086994,-12.431950489,-8.4207200569,-8.8173220293,-8.1453641709,-7.9693266961,-10.1638362007,-6.9112458343,-7.5398021074,-8.3200461448,-8.5954938943,-6.6550909994,-8.1732109359,-6.7645175577,-10.1189681578,-5.625629312,-9.1787883342,-5.8907668421,-10.1720103731,-8.5191203755,-13.4471671203,-12.8617800641,-6.9747870146,-8.763856494,-8.0146833567,-7.8366796212,-9.0724440583,-7.1587886312,-8.2487172967,-9.1398955655,-7.0451805629,-10.9883325577,-12.486188303,-8.378844977
-10.0250729811,-8.1884543861,-8.0951227704,-7.5485863285,-7.7886606384,-6.9884724839,-8.510692471,-12.2331959183,-7.9961656851,-8.5170424805,-7.793440681,-7.5314346815,-9.9600039709,-6.3811396255,-7.0137749036,-7.9463500279,-8.2809045421,-6.164634322,-7.8101674464,-6.2078082783,-9.8220502552,-5.0903020192,-8.8773843434,-5.3470083993,-9.920037228,-8.1774802014,-13.2992164504,-12.729442465,-6.4368512247,-8.3742357117,-7.9125446158,-7.3896475869,-8.7236449258,-6.6866569892,-7.8012729935,-8.7097077392,-6.5337332098,-10.86068127,-12.2746766598,-7.9618054534
-9.7311555849,-7.8304618095,-7.7404991399,-7.0398057311,-7.295312049,-6.5120949962,-8.2176413502,-12.0140210629,-7.5538659174,-8.1974790219,-7.423004323,-7.0752868656,-9.7381978199,-5.8227346082,-6.469516222,-7.5546608505,-7.9476479808,-5.6449537919,-7.4268365076,-5.6282976043,-9.5044025882,-4.528608026,-8.5567664619,-4.7857350769,-9.648931445,-7.8182014501,-13.1376358085,-12.5767907541,-5.8778111126,-7.9656045377,-7.7984645848,-6.9233740302,-8.3557935364,-6.1941282945,-7.3365222105,-8.2610151731,-6.0020971534,-10.7159037127,-12.0420831067,-7.5247990272
-9.416525648,-7.4541353923,-7.3681994683,-6.5122768345,-6.7786240423,-6.0090944521,-7.9049074508,-11.7740520193,-7.0946235896,-7.8587251238,-7.0347525323,-6.6009199022,-9.4981721068,-5.2599557904,-5.9010906087,-7.1456041078,-7.5960839002,-5.1119919339,-7.023486617,-5.0497902133,-9.1664251869,-3.9636988342,-8.217352803,-4.2048974206,-9.3586558474,-7.4420249079,-12.9616181315,-12.4033249786,-5.3066682363,-7.5386538744,-7.6718943306,-6.4373247955,-7.9694997604,-5.6777300296,-6.8546376024,-7.7947044047,-5.4531630008,-10.5534426597,-11.7883398522,-7.0683383155
-9.0815613802,-7.0601560424,-6.9788854918,-5.9626976875,-6.2449168296,-5.4922871228,-7.5726557539,-11.5131180681,-6.6179186484,-7.5010882858,-6.6292158457,-6.1032778995,-9.2397100592,-4.6753005893,-5.3325059579,-6.7195670551,-7.2268169101,-4.5594392229,-6.6006703705,-4.4544390403,-8.8083251638,-3.3789211945,-7.8595654753,-3.626546268,-9.0491993009,-7.0494520989,-12.7700640808,-12.2085171712,-4.7289111973,-7.0941667868,-7.5322501147,-5.925837119,-7.5654138066,-5.1382408632,-6.3511421782,-7.3106454451,-4.9026499211,-10.3729962935,-11.5134701342,-6.5901541329
-8.72642594,-6.6490715411,-6.5731568435,-5.4142056417,-5.7047684328,-4.9612057903,-7.2211781857,-11.2310278556,-6.1186183047,-7.1249792545,-6.2070196334,-5.5931268655,-8.962706656,-4.0762290448,-4.7452528028,-6.2732474558,-6.8404601499,-3.9901888238,-6.1568398498,-3.8471389173,-8.430725379,-2.7815293343,-7.4841110933,-3.0324548732,-8.7207624324,-6.6411843839,-12.5623577627,-11.9919652777,-4.1402715116,-6.6318449816,-7.3790456076,-5.4067407485,-7.1441843488,-4.594748966,-5.8326374811,-6.8040190207,-4.338630237,-10.1742969781,-11.2175139111,-6.0870093624
-8.3517021682,-6.2208827612,-6.1514996485,-4.8464602723,-5.1485120739,-4.4150518324,-6.8508989197,-10.9278900733,-5.6105086871,-6.7307410371,-5.7656899186,-5.0749356273,-8.6673144744,-3.4626107679,-4.148227842,-5.8086198442,-6.4378068514,-3.4024181706,-5.6875329774,-3.2293960424,-8.0342053004,-2.171042699,-7.0915895294,-2.4281741306,-8.3736793508,-6.2156040512,-12.3377733224,-11.7535744011,-3.5402752501,-6.1473234176,-7.2119369611,-4.8715432303,-6.7064289619,-4.0298719456,-5.3102300458,-6.2857335586,-3.763532958,-9.9571853534,-10.9008370763,-5.5805927726
-7.9579563169,-5.7718488901,-5.7115668812,-4.2692791214,-4.5773344324,-3.8519053696,-6.4620692764,-10.6038130418,-5.0926586169,-6.318403926,-5.3040674415,-4.5430010163,-8.3534500094,-2.8343171519,-3.5410222016,-5.343685072,-6.0194076689,-2.7968510088,-5.2103718906,-2.6014801594,-7.6194495115,-1.547212742,-6.6828810846,-1.8154440012,-8.0081662547,-5.7694017979,-12.0957577417,-11.4931335861,-2.9303682722,-5.6514390732,-7.0306744083,-4.3250329645,-6.2506869997,-3.4492143681,-4.7718679846,-5.760806571,-3.17963129,-9.7217252419,-10.5637031364,-5.0512281576
-7.5457296096,-5.3076429034,-5.2522924572,-3.6825652733,-3.993972517,-3.2738096186,-6.0542374665,-10.2590901917,-4.5624349218,-5.8848203147,-4.8415175053,-3.9972480099,-8.0215292326,-2.1929052698,-2.9233945527,-4.8587977976,-5.5846849664,-2.1749057245,-4.7155771719,-1.9646507594,-7.1870681184,-0.9115495652,-6.2588932119,-1.1941168367,-7.6248860463,-5.319894324,-11.8358825513,-11.2108250514,-2.3117072107,-5.1495494689,-6.8350691167,-3.7641978117,-5.7740579769,-2.8553057975,-4.2206567898,-5.2212320549,-2.5876794354,-9.4679938018,-10.2065761042,-4.5101813902
-7.1153016947,-4.8415220443,-4.7917591262,-3.0858245668,-3.3987750754,-2.6816989817,-5.6238558113,-9.8941679046,-4.0184084149,-5.4315369344,-4.3602728842,-3.4410910109,-7.671802181,-1.5390006052,-2.2970871747,-4.3650818184,-5.1303509953,-1.537428612,-4.2074030227,-1.3197143539,-6.7359427328,-0.2645656418,-5.8203132346,-0.5654359404,-7.2243770858,-4.8575863588,-11.5578445257,-10.9067468157,-1.6853556494,-4.6316333614,-6.6250754757,-3.1910101049,-5.292048862,-2.2477396534,-3.6597338855,-4.6685999473,-1.9890998533,-9.1962334258,-9.8300435728,-3.9544965578
-6.6644278942,-4.3549546855,-4.3149752111,-2.4804547209,-2.7931056301,-2.0768782562,-5.1768676213000004,-9.5094555069,-3.4645189391,-4.9751222494,-3.8720661707,-2.874995564,-7.3044383937,-0.8727608533,-1.6628086866,-3.8619789073,-4.666246495,-0.8847116723,-3.6812993161,-0.666632848,-6.2636573677,0.393748263,-5.3671066207,0.0702342873,-6.8071659399,-4.3857867671,-11.2614284783,-10.5812435127,-1.0518948846,-4.1018964295,-6.400731325,-2.6067444932,-4.7991087671,-1.6281447799,-3.0887948406,-4.1069415447,-1.3848512371,-8.9068010669,-9.4347441329,-3.3843024158
-6.1935180651,-3.8610270128,-3.8305739239,-1.8672144391,-2.1775881922,-1.4602346566,-4.7252405788,-9.1057517199,-2.9008967462,-4.4977905361,-3.3706160319,-2.3004339838,-6.9188559605,-0.1970546522,-1.0210090671,-3.3484728159,-4.1992541036,-0.2177465027,-3.1416324793,-0.0082340974,-5.7817248448,1.0609312715,-4.8967862158,0.7129867458,-6.3731864404,-3.900895468,-10.9466175299,-10.2348190939,-0.4112826285,-3.5640830826,-6.1621858326,-2.0131390316,-4.2932311551,-0.9971258258,-2.5089509417,-3.5358432643,-0.7749580113,-8.600108336,-9.0212973204,-2.8008042985
-5.7173746447,-3.3559818029,-3.3324979059,-1.2468482712,-1.5521963083,-0.8317317012,-4.2504869857,-8.6835850328,-2.3285155828,-4.0113066488,-2.8592951687,-1.7179525984,-6.5123535115,0.4886902334,-0.3726132209,-2.8259583766,-3.7139289756,0.4612943679,-2.5888226982,0.6571893017,-5.2932856816,1.737197927,-4.414885659,1.3606437771,-5.9202715498,-3.4085129941,-10.6134493175,-9.8679325038,0.2337953972,-3.0167685813,-5.909629431,-1.4108666321,-3.7752579099,-0.3553270958,-1.9206930472,-2.95630038,-0.1624171707,-8.276772678,-8.5894028871,-2.2053394584
-5.2269356016,-2.8397253317,-2.8269137704,-0.6193603972,-0.9187152001,-0.194186374,-3.7671692104,-8.2433686417,-1.747700202,-3.5079557401,-2.3396532228,-1.1280469062,-6.0889196103,1.1833161305,0.2802656999,-2.2960494745,-3.2236626729,1.1527864179,-2.023598299,1.3288158256,-4.7854768424,2.4217693449,-3.9337830328,2.013699945,-5.4506228163,-2.9079467369,-10.2621421899,-9.4813721555,0.8852193301,-2.4609057098,-5.6433760862,-0.8002719842,-3.2501634275,0.2961349402,-1.3245855415,-2.368828146,0.4543113806,-7.9370727761,-8.1372031995,-1.5985914505
-4.7217587939,-2.3145899605,-2.3132606317,0.0125449409,-0.277930343,0.4531638675,-3.2665258665,-7.783894487,-1.1591017516,-2.9944579541,-1.8125232161,-0.5313707243,-5.6606546859,1.8866777082,0.9388299947,-1.7595080598,-2.7228756354,1.8566757234,-1.4461952158,2.0058625246,-4.2711929797,3.1146861236,-3.4372595491,2.67166305,-4.9772366733,-2.3992651747,-9.8929961678,-9.0758723782,1.542083873,-1.8978082355,-5.3638620869,-0.1830212206,-2.7150428085,0.9548000726,-0.720675994,-1.7742910649,1.0738317541,-7.580452661,-7.6675999841,-0.9805965405
-4.2055845979,-1.7820186282,-1.7911564036,0.6509202794,0.3701979797,1.1090070748,-2.7544692429,-7.3046353009,-0.5626087044,-2.4699224689,-1.2779623052,0.069508382,-5.2137580186,2.5975853852,1.6025241747,-1.2164320427,-2.2133567033,2.5712068674,-0.857539776,2.6884276206,-3.7446242291,3.8148579328,-2.9366625928,3.3351635431,-4.4908613842,-1.8833752932,-9.5063859611,-8.65166222,2.2039549035,-1.3286289467,-5.0710591394,0.4395390405,-2.1708280185,1.6220387637,-0.1115708534,-1.1727166316,1.6961130287,-7.2053115993,-7.1928992264,-0.3525543892
-3.679711279,-1.2418131083,-1.2617524236,1.294262545,1.025948326,1.7737176042,-2.2310974441,-6.8147934224,0.0394792328,-1.9336598768,-0.7369631925,0.6765043822,-4.7535048059,3.3167878245,2.2705808328,-0.6676415826,-1.6980089644,3.296532837,-0.2574922956,3.3774009775,-3.2085576145,4.5230786635,-2.4260937768,4.0034423742,-3.9903108188,-1.3611615987,-9.1028726102,-8.2080053929,2.8708892099,-0.753471434,-4.7641588701,1.0679215298,-1.6196903823,2.2967241646,0.5048241768,-0.5661041753,2.3206984308,-6.8158010609,-6.7037972424,0.2839962885
-3.1418398132,-0.6946341825,-0.7259628804,1.9431598311,1.6882693666,2.4459950526,-1.6950854129,-6.3190916567,0.6484146877,-1.3874134927,-0.1893408437,1.2880640911,-4.2799861677,4.0456411362,2.9429733614,-0.1151949936,-1.1761709715,4.0336790188,0.3522053889,4.0741308896,-2.6657308251,5.2408468434,-1.9132638257,4.6772063164,-3.482427346,-0.8326099789,-8.6825767073,-7.7445558805,3.5438247045,-0.1731526331,-4.4417839280999996,1.7017007483,-1.0619416629,2.9778174283,1.1269481695,0.0459837281,2.9483445328,-6.4222415755,-6.1990089403,0.9302509418
-2.5964385582,-0.1402932717,-0.183943843,2.5972225916,2.3572532261,3.1261480211,-1.1482562817,-5.8037698601,1.2632971802,-0.8320619909,0.3635987856,1.9043610144,-3.794932251,4.7812543274,3.6205925881,0.4428672252,-0.6480273055,4.7835287367,0.97101983,4.7747823049,-2.1147689945,5.9660558558,-1.3930136066,5.3573480681,-2.9635457298,-0.298135573,-8.2448162475,-7.2688653194,4.2241860342,0.4102626648,-4.1083467424,2.3398062819,-0.4979339783,3.6649567292,1.7556281617,0.6634220734,3.5796847033,-6.0152921155,-5.6866863076,1.585679553
-2.0429842878,0.420089617,0.3643070882,3.2572823533,3.0337315502,3.814857679,-0.5914718903,-5.2807003765,1.8852164911,-0.2679058242,0.9207975601,2.5250443381,-3.2960556922,5.5211498273,4.3048733175,1.0050988331,-0.114695145,5.5375437509,1.599497562,5.4832299466,-1.5569705801,6.6949533964,-0.8691938823,6.0452998281,-2.4362243734,0.2402721405,-7.7887894526,-6.7877022641,4.9104226458,0.9985967707,-3.7726337164,2.9821078634,0.0726904457,4.3588902058,2.3904870007,1.2868515099,4.215088234,-5.5932943746,-5.161226829,2.2495461647
-1.4813718039,0.9853172053,0.9170393366,3.9239291795,3.7191055998,4.5132427258,-0.0249425048,-4.7455976323,2.5134232779,0.3051525907,1.4839428893,3.1507794688,-2.7877365767,6.2702477705,4.9940915151,1.5720558426,0.4234448379,6.3039543781,2.2374812186,6.1990245438,-0.9938471521,7.43383987,-0.3430573313,6.7378412281,-1.9024117015,0.7849492285,-7.3184386001,-6.289115262,5.6027190691,1.5902171182,-3.4264708209,3.6291900574,0.6486138485,5.0606333144,3.0321803695,1.9156550885,4.8523242182,-5.1659330563,-4.6280160279,2.9219356358
-0.9133079223,1.55737137,1.4755722668,4.5988280435,4.4114609026,5.2158783528,0.5517333278,-4.2024500366,3.1482306565,0.8858283791,2.0516251189,3.7819748876,-2.2669896653,7.027763207,5.6877195437,2.1436409478,0.9665191717,7.078893373,2.8843515374,6.9242418434,-0.4258125604,8.1812319334,0.1867725024,7.4394740447,-1.3595084704,1.3344084698,-6.8423299037,-5.7782297939,6.3042396109,2.1862094172,-3.0660130735,4.2822260557,1.2294863171,5.7693181054,3.6813424749,2.5500561978,5.496151804,-4.7244767747,-4.0862865589,3.6036745209
-0.3393988985,2.1348433023,2.0397980521,5.2804909441,5.1104547304,5.9275077362,1.1377070743,-3.6493355672,3.7909221535,1.4737455167,2.6247614593,4.4202311492,-1.7357789932,7.7940576243,6.38996358,2.720205891,1.5133650692,7.8650589558,3.5402112559,7.6601045265,0.1474691213,8.9378075079,0.7190530999,8.1496925144,-0.811404239,1.8902838677,-6.3554016366,-5.2606784471,7.0156872916,2.7860875687,-2.7026808509,4.9407489159,1.8168650473,6.4805187584,4.3395923301,3.191486362,6.1455698278,-4.2780161412,-3.535392574,4.2955654686999996
0.240752768,2.7191175103,2.6103808501,5.9707058225,5.8202195749,6.6472997056,1.731935398,-3.0905722734,4.4423512259,2.070244684,3.2034691579,5.06390511,-1.195002992,8.5702542886,7.1007294434,3.3024746392,2.0644073413,8.6628429145,4.2058741866,8.4078785405,0.7250884268,9.7049934642,1.2530423158,8.8712561834,-0.2575766529,2.4520857188,-5.8504801144,-4.7298448556,7.7382875088,3.3898129909,-2.3265165859,5.601680425,2.4097074759,7.2013346449,5.0066703441,3.8404390921,6.8028748158,-3.8205112954,-2.9793957033,4.9989779108
0.8263895718,3.3100522448,3.1871819368,6.6719294103,6.5402703237,7.3777072911,2.3364305105,-2.5225100783,5.1039310478,2.6741990642,3.7880104638,5.7143689794,-0.6438560065,9.3574385018,7.8212694958,3.8917414738,2.6209774921,9.4723500923,4.8819518724,9.1686400494,1.3058137536,10.4837581272,1.7894386876,9.6053775768,0.3024476673,3.0203432984,-5.3398757513,-4.1945516156,8.4740601119,3.9988939821,-1.9462610841,6.2708207051,3.0092400644,7.9287655793,5.6821710169,4.4988420999,7.4700029209,-3.3567184497,-2.4163867614,5.7097862776
1.4163710984,3.9079835988,3.7711861135,7.3853729831,7.2719929912,8.1186113752,2.9497168877,-1.9501833413,5.7743417638,3.2869191296,4.379672341,6.3745404038,-0.0818719161,10.1571348588,8.5538036849,4.4891571817000004,3.1823170295,10.2946897826,5.5702941997,9.9445498906,1.8916163564,11.2755864162,2.328054111,10.3537001604,0.8679963347,3.5967742841,-4.8172734013,-3.6489339708,9.2241694651,4.6141450345,-1.5558570476,6.9463849021,3.6157477748,8.6655279206,6.3707120123,5.166652851,8.1479997316,-2.8853133487,-1.8473440966,6.4315595967
2.012616176,4.5146102153,4.3632735115,8.1124942823,8.0174472893,8.8711504004,3.573696015,-1.3714458447,6.4565689068,3.9079714462,4.9796215466,7.0449225481,0.4902228328,10.971063743,9.3001801203,5.0939606193,3.7500524249,11.1314583335,6.2687504545,10.7368398544,2.4810382421,12.0824833095,2.8680752234,11.1177568256,1.4388067106,4.1818111064,-4.2852542517,-3.0986279768,9.9902659479,5.2371493616,-1.1608305275,7.6313627463,4.2295217213,9.4127818913,7.0714990399,5.8447330593,8.8387738426,-2.4064123366,-1.2735856437,7.1660456044
2.6138555488,5.130816587,4.9645299025,8.855894666,8.7782530421,9.6369741915,4.2076349567,-0.7868949853,7.1522300565,4.537715123,5.5895129518,7.7271441429,1.071671989,11.7990562092,10.0614397705,5.7095008584,4.3244206337,11.9830335145,6.9762675964,11.5484384895,3.075931793,12.9049930819,3.4118245324,11.8992356805,2.0146832131,4.7775081437,-3.7458746864,-2.5412285655,10.7754622806,5.8666488564,-0.7562866925,8.3265542004,4.8524401512,10.1711569784,7.7873356302,6.536862996,9.5451181035,-1.9218838748,-0.6942439083,7.9142338259
3.2217844643,5.7586237437,5.5765543049,9.616452734,9.5559750249,10.417886853,4.8525640131,-0.1979692971,7.8630265357,5.1778046077,6.208743352,8.4238348834,1.6634849775,12.6445678724,10.840490472,6.336599282,4.9060060922,12.8513239315,7.6994624718,12.3810488448,3.6756254299,13.7449924703,3.9585760757,12.7008232162,2.5955232059,5.3851926912,-3.1966397103,-1.9786639365,11.580578643600001,6.5052059872,-0.3472873469,9.0332037928,5.4855997009,10.9424990141,8.520616236,7.2433278846,10.268431742,-1.4298689118,-0.1094507803,8.6767170666
3.8359803575,6.3978828083,6.2012015096,10.3968225212,10.3521216499,11.2157106543,5.5096753949,0.3968805507,8.5904637641,5.829030761,6.8393034801,9.1362130411,2.2673996564,13.5089156109,11.6387095728,6.9779941223,5.4970745368,13.7379310234,8.4351881484,13.2372544902,4.2813846824,14.6051068415,4.5101629877,13.5244398576,3.1832806812,6.0047495544,-2.6406439174,-1.4116184492,12.4090090858,7.1554319533,0.0702275127,9.753630438,6.1310411688,11.7288370261,9.2723206993,7.967120955,11.0116917331,-0.9308247205,0.4789708678,9.4560981906
4.457816106,7.0491663929,6.8386784156,11.1998634119,11.1694678822,12.030757685,6.1798918975,0.9974560071,9.3376110133,6.4934759286,7.4848482305,9.8659966273,2.8824946348,14.3940601631,12.4593415229,7.6346364733,6.098518033,14.6444081649,9.1879195727,14.1187753117,4.8940299572,15.4866390336,5.0670405638,14.3728318118,3.7770094941,6.6401711009,-2.076089835,-0.8386588445,13.2627146018,7.8181039917,0.4941908472,10.4897039351,6.7891549745,12.5319011796,10.0439584927,8.7105553458,11.7771017827,-0.4248549315,1.0729153386,10.2535899089
