ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40
-9.7458412088,-10.7378086054,-11.4144080056,-10.4437829694,-9.7103074245,-9.3727383264,-10.434687251,-10.5636360371,-11.2921136871,-9.4336873007,-10.2631251605,-9.8139178879,-9.7256656752,-9.3389051713,-9.1282760619,-9.4460028512,-11.0725195292,-9.7146615337,-10.0898987392,-9.1743578551,-9.7906133338,-10.3914051199,-11.9364010639,-10.3673728469,-10.3594435779,-9.9761741179,-11.7410616973,-10.6295622748,-9.8291383876,-9.2141154276,-9.7123075842,-9.2266728884,-12.2883236144,-9.25116779,-11.0133078645,-10.26197274,-9.1562502434,-10.1423239586,-10.2183699005,-10.2964219528
-9.6749159498,-10.6598364919,-11.3382589638,-10.3186741238,-9.5913216177,-9.258374251,-10.3748152308,-10.5080071622,-11.183191944,-9.359445598,-10.1822565162,-9.703753181,-9.6745790015,-9.2087760045,-8.998051314,-9.3586961443,-11.0054860003,-9.5814082326,-9.9929894086,-9.0390619667,-9.7178368284,-10.268077837,-11.8794494617,-10.245817964,-10.3130631022,-9.8979937394,-11.69278912,-10.57675389,-9.6976164993,-9.1238954294,-9.6765600959,-9.1192028045,-12.202514967,-9.132531426,-10.898755287,-10.1492755236,-9.0221480299,-10.0983158053,-10.1732372912,-10.1901246844
-9.6008679491,-10.5783295833,-11.2585988983,-10.1903613813,-9.4686540375,-9.1399084929,-10.311505038,-10.4493915769,-11.0707837833,-9.2823263718,-10.0979169186,-9.5895141849,-9.6212388131,-9.074524762,-8.8646963863,-9.267549014,-10.9350356824,-9.4436535047,-9.8922687108,-8.9001644961,-9.6418591199,-10.1410759928,-11.8194711299,-10.1215987467,-10.2641563929,-9.8164520511,-11.6416956418,-10.5216318789,-9.5628010484,-9.0300577867,-9.6384397732,-9.0076186018,-12.1130375289,-9.009952468,-10.7807459229,-10.0330983784,-8.8839912383,-10.0530840612,-10.1246689119,-10.0802320132
-9.5238129775,-10.4933120117,-11.1754285746,-10.0587812683,-9.3421812307,-9.0172636005,-10.2447767909,-10.388183595,-10.9549718523,-9.2022620067,-10.0097577639,-9.4712821503,-9.5650217135,-8.9370935868,-8.7283433192,-9.1727893212,-10.8612773674,-9.3020970178,-9.7879893179,-8.758653841,-9.5627746674,-10.0111724755,-11.7565765321,-9.9948965284,-10.2124632487,-9.7316171434,-11.588962241700001,-10.4635424572,-9.4252524978,-8.9328348661,-9.5994890918,-8.8922724468,-12.0201142383,-8.8833687452,-10.659257151,-9.9136306043,-8.7422481249,-10.0055480312,-10.0731847907,-9.9667320207
-9.4439293922,-10.4049225549,-11.0888787332,-9.9242953774,-9.2126661075,-8.8912763737,-10.1746511856,-10.3239318421,-10.8357488875,-9.1194188036,-9.918324643,-9.3491015463,-9.5061653368,-8.7962717584,-8.5897897074,-9.0743834146,-10.7842795601,-9.1567360622,-9.6800473208,-8.614221733,-9.4807435434,-9.8781610593,-11.69061622,-9.8661905522,-10.1582885649,-9.643517437,-11.5337128727,-10.4027185404,-9.2851390661,-8.8320420731,-9.5586538006,-8.7728335739,-11.9236443744,-8.7534024405,-10.5342395289,-9.7908819802,-8.5975013747,-9.9562831719,-10.0185415203,-9.8495642725
-9.3612380125,-10.3132092131,-10.9989828249,-9.7874077476,-9.080041226,-8.7617374282,-10.1012243974,-10.2568557249,-10.7133075461,-9.0339510536,-9.8232318815,-9.223863596,-9.4447455442,-8.6523215644,-8.4487601784,-8.9724408565,-10.7041229546,-9.0078459178,-9.5684803495,-8.4671328325,-9.3957850436,-9.7422146192,-11.6219249251,-9.7353473846,-10.101690637,-9.5523154184,-11.4765953068,-10.3394508494,-9.1425325373,-8.7282243859,-9.5165045306,-8.6505574834,-11.8239567644,-8.620161886,-10.4065331616,-9.6651059485,-8.4496713361,-9.9052704276,-9.9609804252,-9.7292713598
-9.2758828352,-10.21815131,-10.9057626459,-9.6479524719,-8.944439503,-8.6289805233,-10.0245194709,-10.1871235861,-10.5882536318,-8.9456288815,-9.7247793574,-9.0950936729,-9.3806831125,-8.5053633455,-8.3055698583,-8.8675981953,-10.6209201032,-8.8555659726,-9.4537724839,-8.3174646491,-9.3080852791,-9.6035035109,-11.5503360954,-9.6024679118,-10.0426858435,-9.4578972285,-11.4172324851,-10.2732937509,-8.9976025865,-8.6216935034,-9.47310488,-8.5252715692,-11.7208574427,-8.4839033208,-10.2758224518,-9.5368843054,-8.2990663586,-9.8523945719,-9.9003810083,-9.6059248033
-9.1879334334,-10.1199744118,-10.8092773598,-9.5060667426,-8.8060311942,-8.4930230098,-9.9445683152,-10.1147873328,-10.4602159782,-8.8547831649,-9.6239376823,-8.9633161425,-9.3141014686,-8.3556771772,-8.1604462895,-8.7597544535,-10.5346136883,-8.7000843709,-9.3360453491,-8.1655862634,-9.2177175203,-9.4621762686,-11.4760733958,-9.4675916282,-9.9812752707,-9.3609603316,-11.3556761514,-10.2048346752,-8.8504628097,-8.512968969,-9.4280952026,-8.3973298708,-11.6145774367,-8.344679453,-10.1423442809,-9.4059702304,-8.1460967703,-9.7977299586,-9.8369485971,-9.4796310186
-9.0974081431,-10.019248383,-10.7101507782,-9.3619028623,-8.6649223297,-8.3540743069,-9.8613077662,-10.0398812696,-10.3294234622,-8.7612946024,-9.5200697884,-8.8287495485,-9.2449701123,-8.2033640932,-8.0137337849,-8.6491084056,-10.4453424785,-8.5415954035,-9.2153638628,-8.0115398348,-9.1246509148,-9.3183073234,-11.3992165448,-9.3309002507,-9.9175065564,-9.2612710074,-11.2921109856,-10.1342216696,-8.7013198978,-8.4015116781,-9.3816613348,-8.2666480312,-11.5056192023,-8.2026708669,-10.0061040613,-9.2725801396,-7.9910462981,-9.7413965319,-9.7708358205,-9.3503984819
-9.0043436649,-9.9154497975,-10.6079743258,-9.2156474006,-8.5213091317,-8.2123534715,-9.7751728335,-9.9624442302,-10.1959581965,-8.6656864517,-9.4135918357,-8.6914706953,-9.1733098948,-8.0485790617,-7.865400035,-8.5357918699,-10.3536192853,-8.3802425211,-9.0916715943,-7.8553357773,-9.029101754,-9.1720352173,-11.3196408092,-9.1923476899,-9.8513897463,-9.1589375007,-11.2264209052,-10.0614859622,-8.550232919,-8.2875954396,-9.3339641989,-8.1333126339,-11.3938006725,-8.0581536462,-9.8672403461,-9.1369024398,-7.8337849464,-9.6833537925,-9.7020320632,-9.2183490776
-8.9091759885,-9.8089567534,-10.5030055639,-9.0673950484,-8.3752160966999991,-8.0678520574,-9.6861702466,-9.8826601811,-10.0598989354,-8.5676685694,-9.3040985017,-8.5515073365,-9.0990136386,-7.8912030864,-7.7154306725,-8.4195979663,-10.2591386999,-8.2159515561,-8.965259559,-7.6970623679,-8.9315551024,-9.0232348419,-11.2375408989,-9.0518311186,-9.7829077197,-9.0539502102,-11.1586387517,-9.9865405042,-8.3971759593,-8.171391695,-9.2848206161,-7.9976998642,-11.2792344298,-7.9111607489,-9.7259188438,-8.999001542,-7.674401681,-9.6236038706,-9.630765431,-9.0836115417
-8.8118735161,-9.6997582991,-10.3951642461,-8.9170822929,-8.2267075091,-7.9205982411,-9.5942017985,-9.8006741477,-9.9213671133,-8.4675372462,-9.1918731298,-8.4089262267,-9.0222124859,-7.7319679466,-7.563787891,-8.3007261933,-10.162095127,-8.0491806226,-8.8360631254,-7.5373460418,-8.8316140165,-8.872520523,-11.1533124774,-8.9092209491,-9.7120831355,-8.9464142298,-11.0888082542,-9.909485822,-8.2422192819,-8.0528312852,-9.2341513173,-7.8596997898,-11.161927726,-7.7618850834,-9.5820924552,-8.858954888,-7.5131035946,-9.5621884619,-9.5567278254,-8.9462660968
-8.7123430684,-9.5878361526,-10.2845078576,-8.7645495695,-8.0757712098,-7.7707602143,-9.4992909203,-9.7163358676,-9.7803024896,-8.3653418369,-9.0769107357,-8.2638096513,-8.9431748521,-7.5704963761,-7.4109900731,-8.1792065169,-10.0624221141,-7.8799646941,-8.7042692418,-7.3758148933,-8.7296498424,-8.7195510826,-11.0666963355,-8.76514392,-9.6393750646,-8.8363783193,-11.0169237911,-9.8301468072,-8.0856816913,-7.9321695826,-9.1821224869,-7.7193831182,-11.0418922022,-7.6102926363,-9.4358007549,-8.7167045822,-7.350602761,-9.4990315706,-9.4801854573,-8.8063315554
-8.6107654348,-9.4733452274,-10.1710946841,-8.6101660264,-7.923001027,-7.6189055738,-9.4016320541,-9.629807958,-9.6367298171,-8.2609745439,-8.9593744087,-8.116124155,-8.8614601506,-7.4071032598,-7.2568247481,-8.0551720824,-9.9602048967,-7.708426081,-8.5698012471,-7.2125132829,-8.6255680157,-8.5645164794,-10.9776601481,-8.6190892979,-9.564407907,-8.7239385266,-10.9429258386,-9.7487036091,-7.9273144797,-7.8092992438,-9.1286928845,-7.5767042783,-10.9191723506,-7.4569144866,-9.2868782296,-8.57236819,-7.186373031,-9.4341622543,-9.4014925766,-8.6636980307000009
-8.5071774223,-9.3562544693,-10.0549348628,-8.4540355637,-7.7678155484,-7.4645076961,-9.3011434334,-9.541352817,-9.490485939,-8.1544532756,-8.8391577506,-7.9664069767,-8.7773018922,-7.2417659772,-7.1014397694,-7.9284772188,-9.8554164025,-7.5344952884,-8.432665312,-7.0474144298,-8.5194842693,-8.4072629622,-10.8862485628,-8.4711864579,-9.4872093105,-8.6089171694,-10.866823743,-9.6650595654,-7.7671525934,-7.6843895291,-9.0734273253,-7.4324738914,-10.7937321714,-7.301457217,-9.1357091886,-8.4258820915,-7.020714256,-9.3677486063,-9.3199983048,-8.5184009687
-8.4015472663,-9.2364713067,-9.9359246121000009,-8.2959408004,-7.6104179827,-7.3077038494,-9.1977736324,-9.4505412008,-9.3418856109,-8.0457587482,-8.7162759108,-7.8143180684,-8.6904909112,-7.0744069757,-6.9447169469,-7.7991679471,-9.7480380607,-7.3581330055,-8.2927880149,-6.880534051,-8.4112997951,-8.2476796117,-10.7924440451,-8.321278104,-9.4077453369,-8.491342329,-10.7885639358,-9.5796835554,-7.6051702292,-7.5574961655,-9.0167348911,-7.2861274275,-10.6655722459,-7.1440771223,-8.9821637452,-8.2775859197,-6.8537287937,-9.2998685852,-9.236025142,-8.3709070577
-8.2938564467,-9.1138565569,-9.8140550077,-8.1357826057,-7.4507050832,-7.148484075,-9.0915608814,-9.3575703035,-9.1908219248,-7.9348617112,-8.5906753755,-7.6600892796,-8.6009975891,-6.9049087955,-6.7866597033,-7.667747596,-9.6380082957,-7.1793300319,-8.1503539313,-6.7117547075,-8.3010229901,-8.0856973081,-10.6961715645,-8.1692229194,-9.326004499,-8.3710430183,-10.7080647246,-9.4925097795,-7.4412916969,-7.4287469656,-8.9585137428,-7.1380524979,-10.534685487499999,-6.9846432429,-8.8260780792,-8.1273520552,-6.6853683997,-9.230096138,-9.149502555,-8.2206611432
-8.1840782154,-8.9882810093,-9.6891076023,-7.9735384928,-7.2885907175,-6.9867566931,-8.9822640508,-9.2624459587,-9.0370349679,-7.8216507355,-8.4625717048,-7.5035424482,-8.5087207827,-6.7331836106,-6.6271510296,-7.533645334,-9.5252735196,-6.9980212203,-8.0054452487,-6.5409244235,-8.1886109809,-7.9212139851,-10.5974060556,-8.0148332962,-9.2418429328,-8.2481222428,-10.6255419057,-9.4033294736,-7.2753845665,-7.2984097238,-8.8988401662,-6.988125463,-10.4009819319,-6.8231234927,-8.6672620912,-7.9750276874,-6.5154976954,-9.1586495466,-9.0604087758,-8.0678090729
-8.072079052,-8.8599855749,-9.5610243525,-7.8090623003,-7.1239627969,-6.8223738973,-8.8698856647,-9.1651020846,-8.8803862493,-7.7059642308,-8.3321209453,-7.3446210499,-8.4135278616,-6.5590460031,-6.4660020598,-7.3971097177,-9.4097824821,-6.8140311293,-7.8576412908,-6.3679571802,-8.0740129025,-7.7540132749,-10.4961404512,-7.8578401962,-9.1552286868,-8.1228618527,-10.5408720385,-9.3123190064,-7.1072202797,-7.1658178534,-8.8373287534,-6.8361597045,-10.2643391788,-6.6594195666,-8.5056695062,-7.8204818166,-6.343991799,-9.0852912872,-8.9687510406,-7.9121396713
-7.9578639333,-8.7288878505,-9.4301251704,-7.6421591991,-6.9566760333,-6.6552096422,-8.7542367467,-9.0655295969,-8.7207931731,-7.5876751257,-8.1986728083,-7.1832359891,-8.3153837833,-6.3824989202,-6.3030017105,-7.2577777321,-9.2913638718,-6.6272605587,-7.7068895287,-6.1927149634,-7.9571771059,-7.5840310306,-10.3921523757,-7.6979312858,-9.0660819074,-7.9945770525,-10.4537928173,-9.2193458421,-6.9365513432,-7.0312432823,-8.7740192462,-6.6821424399,-10.1250552122,-6.4934104984,-8.3411585487,-7.6636758776,-6.1707321509,-9.0100274531,-8.8745010971,-7.7534313281
-7.8412615895,-8.5945388849,-9.2957267542,-7.4725406342,-6.7865026147,-6.4850437782,-8.6351574231,-8.9636919495,-8.5580521208,-7.467111365,-8.0623635927,-7.0191955341,-8.2140270261,-6.2031991076,-6.1380021584,-7.1155541264,-9.1700066619,-6.4375215746,-7.5531572289,-6.0148712804,-7.8378854473,-7.4109359443,-10.2854090051,-7.5349887929,-8.974254633,-7.8634849593,-10.3643498598,-9.1243573219,-6.7632844608,-6.8944270899,-8.7087372185,-6.5258318283,-9.9827552554,-6.3249099158,-8.1734572905,-7.5043601884,-5.9956792318,-8.932627279,-8.7775794033,-7.591562999
-7.7221098667,-8.4569703217,-9.1578970434,-7.2999029897,-6.6132760311,-6.3117801906,-8.5129444137,-8.8595501149,-8.3919354996,-7.3436441199,-7.9228722167,-6.8523272901,-8.1093662008,-6.0209695642,-5.9708010443,-6.9702948573,-9.0458435758,-6.2445180958,-7.3960857191,-5.8341036139,-7.7161103897,-7.2344579732,-10.1756660087,-7.3685925606,-8.8795390885,-7.7291516491,-10.2723882958,-9.0272814463,-6.5869585863,-6.7551388825,-8.6413410583,-6.3671059636,-9.8371432687,-6.1537281674,-8.0023467082,-7.3423070368,-5.8183873176,-8.8530249786,-8.6779558364,-7.4263340082
-7.600370765,-8.3159421085,-9.016233459,-7.1241025316,-6.43680944,-6.1351741296,-8.3870620241,-8.7530445597,-8.222172166,-7.2174333195000004,-7.7799702063,-6.682343553,-8.0011818035,-5.8354798612,-5.8009415062,-6.8217734796,-8.9182314029,-6.0479098669,-7.2355493693,-5.6501356775,-7.5920526174,-7.0542111863,-10.0627033782,-7.198401343,-8.7818095294,-7.5914880911,-10.1777938551,-8.9280526038,-6.4073091292,-6.6133137593,-8.5715930283,-6.2056321742,-9.6881400308,-5.9797533499,-7.8274955451,-7.1772787142,-5.6386893222,-8.771010846,-8.5754320537,-7.2574605805
-7.4761697703,-8.1711530108,-8.8706785194,-6.944771048,-6.256653126,-5.954900137,-8.2573977414,-8.6439949621,-8.048451174,-7.0880479075,-7.6335722072,-6.5091115728,-7.8892164957,-5.6463944971,-5.6281155852,-6.6697357072,-8.7872466434,-5.8473779425,-7.0713085589,-5.4625751595,-7.4651613858,-6.8698214138000004,-9.946443929,-7.023946717,-8.6807517683,-7.4502811501,-10.0804206974,-8.8267306068,-6.2239278547,-6.4686610233,-8.499328633,-6.041472823,-9.5354638052,-5.8025743175,-7.6486971199,-7.0089893975,-5.456257532,-8.6864455177,-8.4699416231,-7.0846642859
-7.3488995682,-8.0224649732,-8.7209156531,-6.7615133464,-6.0725450609,-5.7705979552,-8.1237605307,-8.5323612423,-7.8704272329,-6.9554835105,-7.4833517227,-6.3322665074,-7.7732711388,-5.4533100227,-5.4520004997,-6.513882785,-8.652441472,-5.6425788693,-6.9030473836,-5.2709977508,-7.3353952809,-6.6808702979,-9.8269209111,-6.8448436761,-8.5761627297,-7.3052312189,-9.9801067232,-8.7232336455,-6.0364578331,-6.3210170591,-8.4243789156,-5.8741573617,-9.3788111964,-5.6219292974,-7.4656105695,-6.8371539847,-5.2707801853,-8.5990827871,-8.361246793,-6.9077435999
-7.2186154504,-7.8695221039,-8.5665833012,-6.5738890814,-5.8840950109,-5.5819634932,-7.9860047173,-8.4179218859,-7.6878906718,-6.8193318646,-7.3291103212,-6.151509301,-7.6533826534,-5.2558214226,-5.2721790954,-6.3540252831,-8.513719095,-5.4330897163,-6.7304956997,-5.0749337885,-7.2025232761,-6.486904009,-9.7035170117,-6.6606162846,-8.4680964124,-7.1559942663,-9.8766938093,-8.6173777769,-5.8444059544,-6.1701316714,-8.346583896,-5.7034666063,-9.21791051,-5.4374347267,-7.27773915,-6.6615401644,-5.0818132409,-8.5087972995,-8.249046665,-6.726322772
-7.08495969,-7.7119913229,-8.4074229064,-6.381522608,-5.6909360277,-5.3886164202,-7.8437488318,-8.3005038506,-7.5003072808,-6.67942823,-7.1703906239,-5.96649718,-7.529051609,-5.0534629202,-5.0881238739,-6.189933322,-8.3706815583,-5.2184132441,-6.5533983786,-4.8740149063,-7.0663256278,-6.2873831286,-9.5760240851,-6.4707063993,-8.3563291787,-7.0022761322,-9.7700580707,-8.5090223382,-5.6472839545,-6.0157886945,-8.2655942661,-5.5289919141,-9.0524966829,-5.2487315349,-7.084745464,-6.481654415,-4.8888868778,-8.4152630884,-8.1334690977,-6.5400530677
-6.9478082026,-7.5495133918,-8.2430724297,-6.1839704818,-5.4926132347,-5.1901065683,-7.6968106147,-8.1798611504,-7.3073173801,-6.5355169126,-7.0070589885,-5.776860101,-7.4000086809,-4.8458426879,-4.8993525478,-6.0211415698,-8.2230454446,-4.9981454157,-6.3714307963,-4.6676624008,-6.9264433152,-6.081869806,-9.4442074883,-6.2745225912,-8.2402204584,-6.8437497672,-9.6599579548,-8.3979958267,-5.444562218,-5.8576844173,-8.1812196996,-5.3503934677,-8.8822112928,-5.0554001739,-6.8861731496,-6.2971697244,-4.6915364917,-8.3182377175,-8.0143625654,-6.3484883115
-6.8067673296,-7.3817732093,-8.0731045754,-5.9807040475,-5.2886778418,-4.9859965178,-7.5448869677,-8.0560503565,-7.1084124415,-6.3872263403,-6.8388483461,-5.5821617159,-7.2661219438,-4.6323713163,-4.7053766671,-5.8473446468,-8.0704918733,-4.7718006645,-6.1841498002,-4.455383162,-6.7827370746,-5.8697326336,-9.3076628184,-6.0716052342,-8.1198114526,-6.680195623,-9.5461569184,-8.2840895637,-5.2358406868,-5.6952779221,-8.0932138784,-5.1672868842,-8.7066361847,-4.8570152221,-6.6815698534,-6.1076056988,-4.4893979276,-8.217472349,-7.8911549577,-6.1512503749
-6.661674079,-7.2084900127,-7.8971787761,-5.771180871,-5.0786326786,-4.7758323599,-7.3876206,-7.9287985186,-6.9032077689,-6.234213365,-6.6651788119,-5.3819294909,-7.1269546534,-4.4125655778,-4.5057338694,-5.6681193279,-7.9126733143,-4.5388135783,-5.9912286165,-4.2365593827,-6.6348194232,-5.6504062033,-9.1660494132,-5.8613433283,-7.9945945392,-6.5111455254,-9.4284818327,-8.1671310627,-5.0204110926,-5.5283204248,-8.0012553412,-4.979155712,-8.5254416663,-4.6530714737,-6.4704503216000004,-5.9125630272,-4.2818125556,-8.1129621447,-7.7638185062,-5.9479464151
-6.5121455346,-7.0292100147,-7.7150022413,-5.5548810901,-4.8621191862,-4.5592530874,-7.2247569603,-7.7976351643,-6.6912172632,-6.0762215309,-6.4857382925,-5.1757346909,-6.9823290932,-4.1858596373,-4.299783205,-5.483023608,-7.74919914,-4.2986294844,-5.7922471584,-4.0106663615,-6.4823907857,-5.4232534963,-9.0190869786,-5.6431105581,-7.8643881941,-6.3361796668,-9.3066664501,-8.0469893754,-4.7977970788,-5.3563297593,-7.9050242318,-4.7855585323,-8.338329956,-4.4431631258,-6.2523216003,-5.7115394697,-4.0683192697,-8.0043003149,-7.6320790916,-5.7380916112
-6.3579083264,-6.8435225414,-7.5259959362,-5.331355452,-4.6385274122,-4.3356238519,-7.0559312767,-7.6625570321,-6.4719229489,-5.9129297993,-6.2999976011,-4.9630438085,-6.8319211237,-3.9516893877,-4.0870006867,-5.2917039768,-7.5796965647,-4.0507162972,-5.5868238299,-3.7771204648,-6.3251680007,-5.1876590311,-8.8663281877,-5.4162849334,-7.7287520556,-6.154933842,-9.1804618886,-7.9236543852,-4.56736602,-5.178937696,-7.8043490414,-4.5860054293,-8.1448130388,-4.2267774159,-6.0266220284,-5.5040175277,-3.8483109872,-7.8909190544,-7.4956235458,-5.5212300688
-6.1986935373,-6.6510119449,-7.3298250764,-5.0999473213,-4.407350053,-4.1044895434,-6.8808460065,-7.5232219575,-6.2448273533,-5.7440297422,-6.1076177336,-4.7434734333,-6.6754232539,-3.709525093,-3.8667734604,-5.0936748294,-7.4038849174,-3.7945653539,-5.3745586099,-3.5353161907,-6.1627803166,-4.9430643631,-8.7073951851,-5.180264954,-7.5874878571,-5.9669751886,-9.0496202949,-7.7967058888,-4.328536104,-4.9957391777,-7.6991721882,-4.3801355832,-7.9443934141,-4.0033349403,-5.7929078794,-5.2895338983,-3.621251333,-7.7728381204,-7.354217061,-5.2968688445
