ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID12,ID13,ID14,ID15,ID16,ID17,ID18,ID19,ID20,ID21,ID22,ID23,ID24,ID25,ID26,ID27,ID28,ID29,ID30,ID31,ID32,ID33,ID34,ID35,ID36,ID37,ID38,ID39,ID40
1.1763093557,4.2643752971,4.8763734218,5.0822438747,4.2480921393,4.3763484042,3.6129707821,-0.1149058664,5.1411593008,3.1045709306,4.073189952,3.7075144139,1.8203058054,5.1906941363,4.4994368932,3.2249015834,4.3378581919,5.4538111496,3.7718074442,5.5196204039,1.3609252776,7.347891698,4.7451631214,7.3498262315,3.0052438423,3.8570624118,1.0601610844,-0.7916897594,5.8684555427,2.6549670918,3.4769116959,3.3798340669,4.979199071,3.9008721745,5.2016898448,3.58126826,4.2331562499,1.8198343414,-0.4046147099,4.4073207057
1.854927513,4.948654811,5.559861406,5.8584094687,4.997900346,5.0876889172,4.2523164423,0.4920786064,5.8711421874,3.764333137,4.7418392735,4.4403938177,2.4015154511,5.9622940664,5.2972386004,3.8984245076,5.0129573782,6.203498787,4.4761062646,6.3174300353,2.0617903618,8.1302490281,5.4386976964,8.1474987376,3.6396208646,4.535549897,1.6005253668,-0.2463732113,6.6625797185,3.3674858912,4.0520236734,4.1194962148,5.6722467226,4.6441934612,5.9462317342,4.3253803335,5.0180767111,2.3707415646,0.1812383432,5.1216129915
2.5498219378,5.6434948988,6.2529199555,6.6417481274,5.7549480305,5.8073701253,4.9029066928,1.1227311137,6.6107906823,4.4334618028,5.4203267916,5.1858742895,2.9917751433,6.7437708214,6.1013448004,4.583144205,5.6994834223,6.9642522646,5.1908244343,7.1216735527,2.7753539572,8.9204483841,6.1429157598,8.9497901346,4.2869992643,5.2236144008,2.1639043066,0.301106375,7.4630730078,4.0912331848,4.6241933452,4.8726020364,6.3751258286,5.398024697,6.7008969049,5.080298708,5.8115147124,2.9423426509,0.786597179,5.8476203196
3.257046793,6.3471852402,6.954565881,7.4312243034,6.5217731424,6.5380799427,5.5628832443,1.7693109372,7.3598231313,5.1114127418,6.1080549754,5.9388009547,3.5956976629,7.5368513632,6.9120536875,5.2793781858,6.3949833108,7.7375882738,5.916603319,7.9322292265,3.502144093,9.7201679698,6.8558214231,9.7558068316,4.9489498434,5.9202140022,2.7281979016,0.8728918641,8.2693097469,4.8264512527,5.2091934311,5.6348126345,7.0875127961,6.1639754322,7.4606279292,5.8457057834,6.6121375472,3.5236919687,1.4052381228,6.5830274502
3.9743508605,7.0599111389,7.6646273577,8.2258400015,7.2972007525,7.2799869763,6.2328037181,2.4244026015,8.1137881942,5.79677172,6.805588975,6.7021639341,4.2072745986,8.3389466556,7.7304051329,5.9832304926,7.0993993,8.5212326893,6.6525102722,8.7471631302,4.2406344726,10.5268451317,7.5790421596,10.5658840336,5.6200013691,6.6256012094,3.3062581097,1.4568978288,9.07965762,5.5730510439,5.7975665429,6.408194667,7.8087796014,6.9411892014,8.2282159435,6.6163955849,7.4190752459,4.1124243721,2.0444974781,7.3268390862
4.7026783808,7.7818830274,8.3834716213,9.0270445831,8.0808007626,8.0318003302,6.9121807502,3.0969126703,8.8755373905,6.4900763166,7.5102100624,7.4744462371,4.8272101183,9.1500641283,8.5541444419,6.6963484633,7.8121038915,9.3148135546,7.3958547226,9.5673589515,4.9890820784,11.3404897755,8.3107334889,11.3784062436,6.3020162076,7.3382557703,3.8922915937,2.0530881973,9.893102714,6.3267482515,6.3934619485,7.1932039567,8.5392303322,7.7301898714,9.0016574092,7.3958643686,8.23093507,4.7154110919,2.7007925093,8.0787644326
5.4409606252,8.5091247195,9.108600241,9.8328724973,8.8716743335,8.7929364996,7.601235841,3.7819684822,9.6440751935,7.1919044082,8.221931578,8.2551466616,5.4567096973,9.9711236028,9.382568121,7.4168600872,8.5333372889,10.1196362695,8.1486135001,10.3939303733,5.7476785121,12.1618804761,9.0492794696,12.1936338531,6.9947257293,8.055732767,4.4907671685,2.6657038952,10.7106781987,7.090749978,6.9913381893,7.9877529595,9.2773127172,8.5297488617,9.7812502099,8.1818848752,9.048187991,5.3244833882,3.3709967183,8.8416151486
6.1892356037,9.2447165277,9.8394842385,10.6426484701,9.6704889839,9.5647258743,8.3002466052,4.4777112295,10.4188099066,7.8996889208,8.9406686886,9.0435845478,6.0941335092,10.804687786,10.2163852511,8.1471278926,9.2624647965,10.9380302215,8.9115194285,11.2277040052,6.5168119787,12.9937363193,9.7946373765,13.0122853305,7.6964764357,8.7802540952,5.0908731855,3.2876363652,11.5338322793,7.8628357245,7.5928186247,8.7913940386,10.0206866904,9.3398175688,10.5661571517,8.9744643234,9.8712787055,5.9434781998,4.0568030798,9.6131605417
6.9481075122,9.9860812647,10.5768796417,11.4574471077,10.4778431885,10.3481440075,9.0062033049,5.1863914951,11.1995357618,8.6149435703,9.6682572279,9.8398974209,6.7402117559,11.644288642,11.0579543529,8.8855656144,9.9961384881,11.7676220212,9.6839491614,12.0613718998,7.2953161771,13.8304376426,10.5467940804,13.8372282356,8.4076692825,9.5116498806,5.7040935125,3.9257173174,12.3627951431,8.6440686828,8.2005109896,9.6048503583,10.7722057178,10.1611464283,11.3565146905,9.7729284384,10.7017993412,6.5718437298,4.7565007977,10.3932847618
7.7153669158,10.7365890423,11.321960389,12.2791885882,11.2963453351,11.1453172739,9.7225293516,5.9066825736,11.9866114154,9.3376585329,10.4030593201,10.6444526714,7.3957615871,12.4942866493,11.9050645714,9.6315280173,10.7383173759,12.6056576737,10.4659960887,12.9028799147,8.0807112717,14.6750461146,11.3055054929,14.6627781642,9.1283765332,10.2492701606,6.3228008426,4.5758942706,13.1911645368,9.4341020628,8.8092540954,10.4287361433,11.5305978168,10.9964888892,12.1531146659,10.5769347425,11.5326090236,7.208762263,5.4702555215,11.1836723608
8.4913533512,11.4945817849,12.0735771039,13.1079616913,12.1214563875,11.9500974391,10.4474409885,6.6392284371,12.7809371521,10.0706447901,11.1456658389,11.4599504545,8.0610468802,13.3551876259,12.7541516754,10.3867677674,11.4861831584,13.4574098219,11.2585233412,13.752490481,8.8768773083,15.5288210393,12.0678257959,15.492771554,9.8588703071,10.993796438,6.9498278978,5.2395934877,14.0270309513,10.2319492198,9.4224623681,11.2653461478,12.2966352974,11.8435278913,12.958249757900001,11.3874446772,12.3708072344,7.8543737652,6.1985836899,11.9852090841
9.2781449611,12.2602354954,12.8327835739,13.9380837224,12.9553062919,12.7687435752,11.1848261563,7.384153302,13.5849010677,10.8128621648,11.8968270072,12.284623883,8.7338467033,14.2285515628,13.6116124038,11.1519194206,12.2432373967,14.3248474512,12.0629567876,14.6098188935,9.6809718481,16.3937410797,12.836585537,16.3285417191,10.5970663422,11.745289633,7.5860891425,5.9164780706,14.8705054303,11.0396947744,10.0395161551,12.1102780637,13.070897554,12.6989473581,13.7717749626,12.2065171515,13.2153983841,8.5090668961,6.9410126482,12.8007004403
10.0751351086,13.0350860868,13.5997639904,14.7781084404,13.8002755026,13.6009214326,11.933223564,8.1423433145,14.3990651866,11.5658017589,12.6579184521,13.114962365,9.4173392203,15.1162222632,14.4788822319,11.9297525627,13.0080762166,15.2074442119,12.8815440545,15.477447692,10.4968164752,17.2711995439,13.6107276244,17.1730640919,11.3445252806,12.5055959412,8.2310253247,6.6082980297,15.7217749946,11.857854002,10.6613139239,12.9650855043,13.8529854582,13.569645233,14.5887791724,13.0351677316,14.0678020811,9.1745916839,7.6949271743,13.6265825108
10.8843296681,13.8201816074,14.3766001866,15.6269726767,14.6594350247,14.449409938,12.6944589353,8.9132445277,15.2187510105,12.3301892249,13.4310553018,13.9586648141,10.1123366418,16.0185213636,15.3551686761,12.7179788334,13.7813616398,16.1069310134,13.7159103256,16.3571039565,11.3230324549,18.1618725165,14.3923235655,18.0275813838,12.1028871265,13.2758080936,8.8852259884,7.315625145,16.5838229412,12.6891322452,11.2876881388,13.8331580938,14.6450634311,14.4564832054,15.4180529685,13.868283437,14.9305992659,9.8511797973,8.4625764067,14.4645293547
11.706205558,14.6183546665,15.1642809645,16.4865971933,15.5326489823,15.3156510855,13.4696040614,9.6965086182,16.0517368299,13.1085063203,14.2183365417,14.8153440877,10.8204941817,16.9372973361,16.2433989769,13.5157771793,14.5642483357,17.0249391278,14.5622350523,17.2506164865,12.1604578624,19.067701438,15.1809725002,18.8932793572,12.8716497709,14.05880491,9.5512132116,8.0391909641,17.4580431109,13.531486251,11.921110043,14.7171901552,15.4478841466,15.3585101902,16.2582394368,14.7124494908,15.8044280231,10.5371532586,9.2446017551,15.3187019177
12.5409402577,15.4311708819,15.9659357752,17.3600303015,16.4220254988,16.2006281472,14.2610590246,10.4963663234,16.8969770406,13.9019453868,15.0164019979,15.6854097447,11.5434804073,17.8754736789,17.1455288249,14.3299771261,15.3590516779,17.9637220237,15.4258658224,18.1612859435,13.0104003749,19.9916514645,15.9785437984,19.7733504246,13.6538184671,14.8531864221,10.2295041301,8.779560478,18.3470971612,14.3844008549,12.5626150105,15.6156301613,16.2648253006,16.2790318188,17.1116449312,15.5676333923,16.691626515,11.2356569512,10.0410366063,16.1917700375
13.3906157919,16.2558837817,16.7816450686,18.248475766,17.329805756,17.106584252,15.0699687174,11.3107643593,17.7591116318,14.7142744998,15.8287932733,16.5730779291,12.2827491296,18.8341049068,18.0632359833,15.1606066201,16.1669812268,18.9257761676,16.3082624709,19.0899553616,13.8751130307,20.9353125588,16.7850917417,20.6702000904,14.4489937292,15.6580179254,10.9215620765,9.5369425351,19.2543033267,15.2542350318,13.2109140038,16.5318578454,17.0970977256,17.2192127612,17.981716228,16.4384627181,17.5948269551,11.948016491,10.8540425334,17.083125794
14.2574595015,17.0961048626,17.6089020096,19.1550662011,18.258558775,18.0361257645,15.9003447716,12.1436980428,18.6385885788,15.5464951536,16.6600718726,17.4787798901,13.0394701792,19.8151533012,19.0002204251,16.008984203,16.9911094968,19.91125037,17.2137303649,20.0406964575,14.7555530748,21.9002166178,17.6026841773,21.5868713084,15.2588899139,16.4815080136,11.6295956725,10.315677837,20.1807438468,16.1406787753,13.8692470929,17.4673026449,17.9415193648,18.1814329108,18.8694186524,17.3243023837,18.5161408101,12.6746852085,11.6835783788,17.9966885749
15.1429929146,17.9562732643,18.4561593648,20.0823771025,19.2113930403,18.9919167059,16.7537545343,12.9955602809,19.5383168077,16.3963306749,17.5114698849,18.4050876096,13.8159692782,20.8217252794,19.9577213019,16.8792505126,17.8324126377,20.9243269106,18.1415601892,21.0165689473,15.6550585316,22.8900020004,18.4335108352,22.5252580459,16.085097912,17.322095247,12.352989929,11.1150117282,21.1306920272,17.0460310315,14.5408020776,18.4239921058,18.804230874800002,19.1681073877,19.7778018151,18.2290167678,19.4581048739,13.4196136825,12.5310194388,18.9341988222
16.0506222109,18.8382097309,19.3226150517,21.0339537302,20.1898577591,19.9749111168,17.6282511086,13.8686815855,20.4610259552,17.2703251979,18.383945722,19.3551653115,14.6156967962,21.8569954559,20.9392720716,17.7720613221,18.6883534076,21.9672943801,19.0960037796,22.019819647,16.5751849925,23.9078371291,19.2797116132,23.4902544822,16.9301754334,18.1845797852,13.0954208737,11.9378434223,22.1070086181,17.973412584,15.2253233205,19.405145021,19.687745193,20.1809648231,20.7098942609,19.1547582089,20.4241639651,14.18194553,13.3978652741,19.8984543855
16.9817880709,19.7434396097,20.2138835061,22.0113517604,21.1972297265,20.9890624759,18.5290985057,14.7635635227,21.4095188062,18.1706482185,19.2824564933,20.332000063,15.4400148128,22.9229564837,21.9478869248,18.690804303,19.5666627286,23.0419382832,20.0790659544,23.0543696693,17.5139824753,24.9556550061,20.1439991419,24.484620385,17.7955752055,19.0707586898,13.8608517006,12.7868775818,23.1134153725,18.9240444018,15.9277781443,20.412548279,20.5948672759,21.2216196291,21.6693882251,20.1046785934,21.4178697864,14.9651027813,14.2865999721,20.8922256503
17.9348926695,20.6763657751,21.129387601,23.0198566942,22.2367689144,22.0369360608,19.4607149496,15.6831506686,22.3873391723,19.1009863468,20.2079738644,21.3370795267,16.2934903865,24.0224900089,22.987517848,19.6379437616,20.4684409006,24.1511317325,21.0933504046,24.1238157856,18.4757967466,26.0366185274,21.0287641143,25.5115710362,18.6850903446,19.983089069,14.6490038245,13.6625792049,24.1529636691,19.9008303791,16.6481975669,21.4481865077,21.5266884308,22.2945011893,22.6582168155,21.0820979504,22.4417019158,15.7702413798,15.1985718509,21.9185514609
18.9149864164,21.6382679162,22.0743775448,24.0619509435,23.3122550133,23.1213789844,20.4241336227,16.6299566429,23.3976272814,20.0623763508,21.1638650311,22.3746811154,17.1789102847,25.1591101393,24.0609393929,20.6177090196,21.397507905,25.2981250432,22.1417563162,25.231915247,19.4657628441,27.1543421375,21.932392031,26.5751818227,19.6012158597,20.9249053518,15.4648754492,14.5677108448,25.2296941741,20.9067787105,17.3907682263,22.5161044191,22.4880895355,23.4018069565,23.6801599322,22.0903600241,23.4997387708,16.5999789067,16.1375984574,22.9789284611
19.9265872737,22.6328581816,23.0511692111,25.141750552,24.4258064115,24.2449181005,21.4236170044,17.6057309069,24.4426280942,21.059502432,22.1529654303,23.447624564,18.0971940651,26.3367948816,25.1716866357,21.632153699,22.3547695309,26.4863505295,23.2275966754,26.3816197371,20.4835905556,28.3130574735,22.8597337118,27.6793587753,20.5453331786,21.8993487948,16.3097047883,15.5041409749,26.3475491671,21.9450399025,18.1568368283,23.6191459519,23.4805933361,24.5454314806,24.7389840715,23.1318681896,24.5956232012,17.4576263112,17.1056829028,24.0778857427
20.9698258806,23.6632927243,24.0627459533,26.2627318614,25.5812778068,25.4109529714,22.4614082559,18.6144201452,25.5270929648,22.093565179,23.1793379069,24.5600799585,19.0484261813,27.5575438049,26.3236081046,22.6840159426,23.3455068732,27.7192190841,24.3528868581,27.5760913008,21.5347016854,29.5152470968,23.8163573215,28.8280131005,21.5166456951,22.9100027131,17.187294755900002,16.4744306107,27.5102639012,23.0187227853,18.9500749622,24.7597009369,24.5074405119,25.7288902475,25.838907218,24.2113536822,25.7331003187,18.3446131216,18.1050850094,25.2176824606
22.050328061,24.7328152224,25.1121840046,27.4288097308,26.7825520012,26.6227575673,23.540720171,19.6581425521,26.653830267,23.1683664774,24.2459145605,25.7146105594,20.0412588605,28.8217977541,27.5208898763,23.7780527919,24.3710940642,28.9967608863,25.5206198278,28.8193722081,22.6193254342,30.7608066513,24.8019585923,30.0245386223,22.52220939,23.9604828351,18.0995082894,17.4823777642,28.720181159,24.1300621324,19.7733204092,25.9413124484,25.5720838781,26.955492333,26.9823690561,25.3319865136,26.9146796714,19.26526413,19.1352646082,26.4023338397
23.1682022542,25.8450722952,26.2037828942,28.6437257442,28.0330240346,27.8837479325,24.6646191845,20.7398198712,27.8270005182,24.2870144802,25.3549133358,26.9144663131,21.0768250406,30.1365316853,28.765946311,24.9172365799,25.4351465742,30.3204916394,26.7344494129,30.1155892357,23.7419751479,32.0565703994,25.8230412248,31.2718451297,23.5652109561,25.0532314483,19.0497224144,18.5284923574,29.9823209454,25.2831751241,20.6300449739,27.1667199864,26.6782581169,28.2279287612,28.1733850438,26.4983311132,28.1447226026,20.2223527477,20.2002424201,27.6337086967
24.3283216155,27.002292698,27.3407383728,29.9117345017,29.3355685159,29.1962573204,25.8361066707,21.858834029,29.0494868811,25.4523800878,26.5109305536,28.1639353707,22.1589641532,31.5021906295,30.0621166211,26.1046349825,26.5413400198,31.6977576461,27.9969617744,31.4678402725,24.9050069038,33.4038099958,26.878969745,32.5744407249,24.6465995995,26.1919222793,20.0409381855,19.6175465526,31.2998952438,26.4803725924,21.523495381,28.4397271417,27.8295089191,29.5497570211,29.4163741577,27.7130396396,29.4269005279,21.2172280404,21.3060155016,28.9154532137
25.5323781397,28.2081282425,28.5251440898,31.235118069,30.6930119775,30.5618026908,27.0580329637,23.0180919946,30.3248237722,26.6676238881,27.7166030575,29.4662071177,23.2911465127,32.9242237912,31.4138134746,27.3438482903,27.6926330535,33.1277726133,29.3110095782,32.8793540936,26.1110697078,34.8076845372,27.9763991489,33.9363263339,25.7722842775,27.3809558515,21.0775253289,20.7513052938,32.6767981583,27.7261320526,22.4576534071,29.7633655717,29.0278586718,30.9227543469,30.7143771619,28.9801007336,30.7650432626,22.2503014971,22.4519305458,30.2506301883
26.783291481,29.4662939848,29.761588411400002,32.6179906848,32.1088430457,31.9842919655,28.3341620273,24.2243790505,31.6572887064,27.9351635451,28.9756523071,30.824231146,24.4753890658,34.4044259299,32.8248682239,28.6381463858,28.8929207688,34.6150902807,30.6792610865,34.3539672387,27.3630001881,36.2699098425,29.1164980834,35.3605146721,26.9418797048,28.6232008763,22.1609118331,21.9322006655,34.1166882243,29.0222496663,23.4360725426,31.1400846312,30.2769112546,32.3484790448,32.0711096305,30.3039904625,32.1625130288,23.3272189768,23.6444910147,31.6428719441
28.0844513567,30.7801724805,31.0528853411,34.0650161644,33.5870568202,33.4672932735,29.6670771581,25.4774224307,33.0500815823,29.2572203091,30.2906883563,32.2406753913,25.71628708,35.9452431164,34.297880668,29.9911690092,30.1447114966,36.1623957166,32.1044795196,35.8946821243,28.6645455671,37.793366029,30.3030526946,36.8504139112,28.1615484739,29.9224604921,23.2964495371,23.1600212711,35.6221946741,30.3725323375,24.4607075785,32.5724089898,31.5808524489,33.8317787787,33.4888874825,31.6881209973,33.6222452501,24.4527304084,24.8831150113,33.0949828353
29.4383278052,32.1525406662,32.4029951153,35.5784320745,35.1295975985,35.0128535013,31.0590262481,26.7811732209,34.5058657185,30.638188748,31.6653530624,33.7200711268,27.0161858825,37.5497629996,35.8365299357,31.4063012275,31.4511353159,37.7708502021,33.5895089197,37.5030510059,30.0184656662,39.3809869845,31.5395324916,38.4092820481,29.4323821199,31.2819046352,24.4865211041,24.4375337806,37.1972501625,31.7804041459,25.5328108207,34.0636670821,32.9422875453,35.3745434311,34.9723777522,33.1355254091,35.1478618021,25.6262991937,26.1732172157,34.6087683379
