"","f2","f3","fs2","fs3","alpha"
"80",0.739982171276584,-0.459811440117657,-0.663635965818167,0.51041819290705,-0.490149665654823
"81",-0.134063973753899,0.166610755576938,-0.3316048638165,-0.287497034929693,-0.485745186384022
"82",0.709075322699174,-0.609352815946937,0.205168229080364,0.7063711658407,0.280620110899582
"83",0.610187185577303,-0.239995520669222,-0.0148743324793875,-0.67637305463776,-0.686375699496269
"84",0.0136318038765342,-0.339969173540547,0.310269283432141,-0.56879464283362,-0.052746902236715
"85",0.112362526246533,-0.818969559653848,0.286608591334894,-0.508076835623011,0.365892207331955
"86",-0.234141651450843,-0.372768195498362,-0.363378016605601,-0.032268350103125,0.750038037894666
"87",0.403289481237903,-0.24438015650548,0.549384482426196,-0.424880093735456,-0.0140742271319032
"88",-0.152886912662163,0.420878591591492,-0.633968742682412,0.421683640663326,-0.11173941269964
"89",0.478906550674141,0.586517268144712,0.601256388113275,0.646186559299007,-0.302156024348736
"90",0.0618396278608591,-0.447771537771821,-0.317740180657804,0.232072824508324,0.161275402826443
"91",-0.420011770572886,-0.440820035187528,-0.639162442847341,-0.262322882634029,-0.670635907788947
"92",0.495939276985452,0.631684600529075,0.636370282601193,0.491810341921076,0.380671280151606
"93",-0.727366518740356,0.677137726014853,0.236582278831303,0.237731066802144,0.163503289155662
"94",-0.563906912304461,0.00758552185334271,-0.42438877061978,0.468474097703397,-0.711570691341907
"95",-0.176417083039135,-0.113337331454456,-0.0201158578198403,-0.0837304573617875,-0.658423965848982
"96",-0.0413316433668136,0.605830251462758,0.667411281057447,-0.515107955721766,0.795222546573728
"97",0.134981588893011,-0.289232623878494,0.318503284787014,0.66730227050148,-0.611802297883108
"98",-0.135729000238702,0.0386773224826902,-0.48774433975555,0.579919902590662,0.630556598822773
"99",-0.397917594115436,0.57313884912096,0.284162634069473,0.0149631229374558,0.400225349778682
"100",0.679042659087479,0.173988920816407,-0.13721547717005,-0.292870590302721,-0.38698551446572
"101",0.418158232710883,-0.518411832161248,-0.269096297027171,0.0927511929307132,0.47634686399065
"102",0.59278322754167,0.276570516875759,0.253079826910049,0.53258607308194,-0.0396445010878146
"103",0.166900936435908,0.740895876829699,-0.396361485570297,0.263169490938261,0.344832091492415
"104",-0.762427045676112,0.137682975101844,-0.693149937294051,-0.057671360854432,-0.065317418448627
"105",-0.212575832632929,-0.23736150460504,-0.226136040019244,-0.719291233705357,0.81484486389868
"106",-0.596921696725115,0.522061805519834,-0.358373475658894,-0.723260328227282,0.308155335547402
"107",-0.197114421325549,0.322252231212705,-0.334558346183598,0.418670760433748,-0.67831464533247
"108",-0.675061055959016,-0.577709886103123,-0.702844295665249,-0.730334742339328,0.302171461442113
"109",0.380605474636331,-0.748081095664203,-0.318553586078808,-0.800690834006295,0.885340576593578
"110",-0.693876146118715,-0.257837746506929,0.143783109845594,0.498191815115884,0.621270466679335
"111",-0.0604893755882978,-0.000932346545904905,0.760486508070678,-0.541056881280243,0.645016855143756
"112",-0.759534300163388,-0.186157963810116,-0.0383368162035942,-0.0998429792959243,-0.378829875848815
"113",-0.724671174818277,-0.616029480856285,-0.448296692887694,-0.117097441136464,0.360619498961791
"114",0.72329633057937,0.435830018263683,-0.640789247478545,-0.238378983023018,0.189931691174209
"115",0.535001525592431,0.150974219274148,0.627436380457133,0.72515386682041,-0.0978111455012113
"116",-0.633735812500119,0.487803454150632,0.00577535075694313,-0.735991502378508,0.0609099315248429
"117",0.823152035817131,-0.55540822176598,0.582396419965476,-0.296586522506923,-0.561658109745011
"118",0.164341659219936,-0.326279501955584,0.351801253274828,0.708633330607414,0.135179513732717
"119",0.229159880974516,0.104456561059877,0.244943259186298,-0.81517937113829,0.0461134550165385
"120",-0.685275793923065,-0.675793356715143,-0.229479403838888,0.204040344896168,-0.233666181395575
"121",-0.774483209066093,-0.0784917128693312,-0.25574959221743,0.623863690799847,0.265074059946835
"122",0.390552982449159,0.739543576844782,0.317543491389975,-0.763554320263863,-0.0699077293563635
"123",0.658068276903033,-0.630861248600483,0.261437142347917,-0.740813498305157,0.216053504991159
"124",0.122220328137278,0.0652932600621134,-0.168865766368434,0.309913518505543,-0.136638373383135
"125",-0.34916726882793,0.777393559353426,-0.816902822061256,0.545543932642043,-0.385227856226638
"126",-0.67241277756244,0.738218368265405,-0.785063001688942,-0.485729223464802,-0.654601083306223
"127",0.243761618025973,0.711309882381931,0.162383950217813,0.388191629561409,-0.628431256465614
"128",0.574110969720036,0.156477348769084,-0.265633907454461,0.488221319172159,0.537164425446093
"129",-0.782781203174964,0.601935003208369,-0.672653343496472,0.269624264162406,-0.851799091614038
"130",0.651542894795909,0.7807190139357,-0.185473657700047,-0.387133300118893,0.546474581656232
"131",0.732799311799929,-0.394001917783916,-0.4919650591176,-0.773132090816647,0.471410860936716
"132",-0.236557597644627,0.285506464667618,-0.386919550400972,-0.482428327526897,-0.105037995608896
"133",0.153058492404595,-0.644046651122347,0.43989479412809,-0.0302765743151308,0.185111734255403
"134",0.587923066120595,0.296631614702567,-0.79773261828199,-0.673024741505831,0.0105907129131257
"135",-0.506468476115167,0.228911974689364,-0.23947239796035,0.195603636590391,0.159407434132695
"136",-0.219178528535366,0.753082142550871,0.520191674793884,-0.253763860690221,-0.0755483875934034
"137",0.077934005489573,0.347578594965115,0.440552408711985,0.750358813812956,0.519482756538317
"138",0.0295155164279044,0.544929891077802,-0.219333645920455,-0.713058134662732,-0.795471084973589
"139",0.765107432343438,0.298974307877943,-0.77191825099811,0.711814799520001,-0.619402794573829
"140",0.214843605946749,0.667843989687785,0.503125230937824,-0.526484849993512,0.26234827414453
"141",-0.847350959537178,-0.690194273529202,0.531339454348758,0.549252204336599,-0.0614882356591523
"142",-0.0527590237759054,0.0302009735044091,0.803041277764365,0.572071624441072,0.831282430902123
"143",0.282152299890667,-0.0531004854660482,0.51674052535817,-0.35931288998574,-0.406973273571581
"144",0.626228041483834,0.361240863769501,0.207615457625687,-0.360851129056886,0.447400109308213
"145",-0.836323374575749,0.713308113440126,0.173903582371026,-0.196346102665737,-0.550236280363798
"146",-0.595750266167149,0.375489086803049,0.720116949491948,0.194995141608641,0.0167250149790197
"147",0.231455737994611,-0.304856316990405,-0.688120687485486,0.181405691790208,0.342010448921844
"148",0.0163341932527721,0.48896739016436,0.308077252993733,0.171037292202935,-0.0852159893885255
"149",0.645745967325568,0.108300708311051,0.235109706954286,-0.40601098093614,0.0569655752878635
"150",-0.149918173820525,-0.58999647016786,-0.665792164388672,0.40934711015895,0.220616389728338
"151",0.841388122273609,-0.147113551675901,-0.131728531569615,-0.624820838262886,0.00815224846489726
"152",-0.0575767491634935,0.377992676205561,0.811768147538975,0.436858118788153,-0.650339569712803
"153",-0.689132674508169,-0.570359629166499,0.666148524471,-0.616340170149505,0.552212705596164
"154",-0.204173485591635,0.161324084793776,0.280358822618425,0.746484649499878,-0.57095582282804
"155",0.146482106134295,0.348880602293089,-0.377551142188907,0.647655262688547,-0.552451098009199
"156",-0.387819069420919,-0.268663971309364,-0.165272655378655,-0.379742822565511,-0.742235099804774
"157",-0.242227782542631,-0.548301813447848,0.512288501004875,0.246386632307991,0.453027694373205
"158",0.261526568669453,0.089531505582854,-0.157225688904896,-0.159370443136618,-0.295830839783326
"159",-0.771975971271843,-0.506658542362228,-0.429492181683704,0.770933950487897,0.314161660606042
"160",-0.529370436949283,-0.135519842030481,-0.59684162456505,-0.143486344468966,0.246855915260688
"161",0.576475925234705,0.468480178598687,-0.587355950328708,-0.336698692676052,0.783216330408677
"162",0.648845885874331,0.581338382422924,-0.227883047537506,0.146889441447705,-0.281275333375484
"163",0.0717376283545048,-0.594116208440438,0.507738756648079,0.771875265230983,-0.201000109117478
"164",-0.433746764770523,-0.823096276698261,-0.0859251430682838,-0.327629434209317,-0.720246334872395
"165",0.351382854143903,0.598789774175733,0.0228952524442225,-0.176405581595376,0.668249771834537
"166",-0.453126960841566,0.735579938740656,-0.681378538648039,-0.00429209845103329,0.279786102849618
"167",0.80345062591806,-0.0123619778111577,0.343913702629506,-0.76303682269901,0.0117862293239683
"168",0.424723524771258,0.405694832478091,0.0113571656666696,-0.587177469913289,0.830342741051316
"169",0.00460759624764329,-0.0670453975196927,-0.791478078540042,-0.782545535517484,0.497840414720774
"170",0.470210955935344,0.645945588441193,0.167011716128141,0.77952474475652,-0.550775371500477
"171",0.343468049670011,-0.629500611457229,-0.619128065308928,0.374070162940398,-0.329318736334145
"172",0.43257750519067,-0.728651314726844,0.514435378002748,0.19230235000588,-0.197393702086061
"173",-0.663935393801331,-0.620424888228998,0.671257052179426,0.229137910865992,-0.296647619456798
"174",-0.755688934006542,0.407608471549302,-0.310029868445918,-0.8227443130292,-0.518433630362153
"175",0.763520098030567,-0.617635989519209,-0.535064404224604,0.240779413318261,-0.195383340131491
"176",-0.76981674339585,-0.750982378742471,0.699413884875551,0.844515991155431,0.657216423910484
"177",-0.16928140476346,0.673854158709943,0.573755214873329,-0.867995869027823,-0.185822008491307
"178",0.748574204886332,0.848870216729119,0.741695491402969,-0.248063542764261,-0.37355296003595
"179",-0.708337549997121,-0.132422563604638,-0.32361747600846,0.272545719595999,0.0280761772543192
"180",0.398606532636657,-0.669694529618323,-0.128437774711102,0.512049946245924,-0.0439621759723872
"181",0.0522626121066512,-0.166218492100388,-0.0227863522980363,-0.59790644880496,-0.823465113585815
"182",-0.657145243375003,0.0942385602392257,0.734334270523116,0.7764430985149,0.423630356023461
"183",-0.122364046341181,-0.0831749628733843,-0.451399124093726,0.208390599769354,0.358448507004231
"184",-0.591544347934797,-0.766522704665363,-0.509782750523835,-0.546568688029796,-0.491390713107213
"185",0.326416874694824,-0.0947626467380672,0.27933326141946,0.118588132419065,-0.0633618572779
"186",0.195655965687707,-0.211935049230233,-0.792723318323866,0.696888058538735,-0.443679365914687
"187",-0.263319589118287,-0.831752078994736,0.467724353582039,-0.338399876062572,-0.563706781176478
"188",0.460359359266981,0.61537721180059,0.593463064965606,0.586140536303073,-0.702225365319848
"189",0.0689490202795715,-0.347441142050922,-0.130780397059023,0.759240239109099,-0.840736351050064
"190",0.24769648575075,0.277935442001373,-0.249998301902786,-0.820827459389344,-0.32488497707732
"191",0.018866047552228,0.620388695535436,0.38258181165792,-0.50079411495477,-0.324538029544428
"192",0.400608350955695,-0.43609754948914,0.488074420816824,0.554482791863754,0.517428355176747
"193",-0.035867025018856,-0.714685578632727,-0.524758707551286,0.784680861275643,-0.00307662496753036
"194",0.59638898759,-0.543308807808161,0.144341171135008,-0.0651349588040262,0.44124261482358
"195",-0.00526482766568659,-0.498308069262654,-0.321305432121083,-0.157729469930381,-0.100096832704917
"196",-0.359185200248286,-0.716769549773261,-0.209468805587292,-0.309010170880333,0.763176977204159
"197",0.760386575574428,-0.129660218937322,0.738753249295801,0.149562811031193,0.41001748293452
"198",-0.0659823443576694,-0.329264056478813,0.631761956001073,-0.101267647040635,-0.831671081100404
"199",0.743137722619623,0.20845923907198,-0.300073856775835,-0.229736622313783,0.396738585400581
"200",-0.58461483992599,-0.294504798094183,0.767587320532277,0.826033995099738,-0.244908272229508
"201",0.472346003405377,-0.133411818518117,0.714880852404237,0.501313560967892,-0.760761865737289
"202",0.115913058767095,0.424781047308445,-0.866389466648921,0.630258894576132,-0.754391541425511
"203",-0.57923118326813,0.248230505215377,0.63743219453916,-0.382328275736421,0.0520091849114745
"204",0.55226659989506,0.33294058271125,-0.259753103779256,-0.11237990703769,-0.752887809450552
"205",-0.567401451371238,0.158690412846953,-0.0870549863766878,-0.54821503389962,0.288400425447524
"206",0.265569623599574,0.788097196685895,0.227510261310264,-0.266573411494494,-0.121661410347745
"207",-0.48829404402785,0.141112259865552,0.0326782718513161,0.581582595877349,-0.376302527403459
"208",-0.174402385462075,0.363384490461647,0.0849867599073797,-0.58821849514693,-0.184483364875615
"209",0.653219798364118,0.530301847274602,0.718728384475783,0.120047893585637,0.584829385372624
"210",-0.52697832011357,0.440525642861426,-0.344411050296947,-0.126914714929089,0.330453706048802
"211",0.168882830090076,0.132370248168334,0.360886133751273,0.794185294083506,-0.833437040847167
"212",0.693711318928376,-0.429426586657017,-0.055400004388392,0.385175297151134,0.391566502869874
"213",0.150967431346327,-0.501547519020736,-0.369883904176578,-0.37446016299352,-0.513065443035588
"214",0.316490378927439,-0.682929678538814,0.254744538651034,0.359514496488497,0.132491596369445
"215",-0.755183436053246,0.294500958984345,-0.529371277846769,-0.451426122217253,0.894992631520704
"216",-0.0351235601477325,-0.552486269886419,0.22570131896697,0.564047282660753,0.723216716841236
"217",-0.678058078840375,0.309098566086218,0.336455003670975,0.900496189200878,-0.770003774753958
"218",0.148194108686224,-0.771848004891351,0.190260057948157,-0.827188515658677,-0.183418268957734
"219",0.0973034663893282,-0.18392198959738,-0.247282387340069,-0.306787948799506,0.316039468986913
"220",-0.495193647667021,0.0682517554607243,-0.587031583742425,-0.0451026711452752,-0.464245328419656
"221",-0.131584466690198,-0.222170210317522,0.692537249522656,-0.0472578761357814,0.363801947865263
"222",0.30376992110163,0.552700056848302,-0.655025396753103,-0.069605220913887,0.0497313362028449
"223",-0.482755792136863,-0.219553814025223,0.536432464020699,-0.751805955473334,0.789041137329116
"224",0.805800877474993,-0.127271689968556,-0.660548608547822,-0.279360202972218,-0.412134243502095
"225",-0.140978011199832,0.075995327886939,-0.119200779408962,0.680037349809334,0.507473584256321
"226",0.374423897433281,-0.0293530150193722,-0.708309219319373,-0.187364753094688,-0.379310128459707
"227",-0.405496658841893,-0.322042522189021,0.586437872738391,-0.297975159286335,0.745805694806576
"228",0.0854796312615276,0.9158190190617,0.800206710770726,0.37242177583985,0.531576537515596
"229",0.708489952179044,0.337989396139979,0.409119941981882,0.52843910844326,0.743063605729118
"230",-0.345450133964419,-0.764463325273246,0.0461687544558198,-0.0357344876404851,0.286779148247466
"231",0.450937982638925,0.72521995947361,0.372500772062689,0.0494910736221821,0.173163021452725
"232",-0.291268971601129,-0.724987928656116,-0.617435872603953,-0.022183404571563,0.794067729313299
"233",-0.241366145727411,0.392272961781547,0.772453723852709,0.102395812161639,-0.271706427465007
"234",0.537168006327748,-0.196290832358971,-0.756946709702536,0.534721658649296,0.545237313735485
"235",0.354773045839742,-0.777048009168357,-0.840143001470342,0.53807357611917,-0.624405008991808
"236",0.684239539403841,-0.709542319220305,0.314000453662127,0.0975734494790435,-0.631732149469107
"237",-0.706004178060964,-0.633710913141444,-0.838589360905066,0.775652728246525,0.588446938156337
"238",-0.465642634940147,0.0806030329328031,-0.539191861710325,-0.681561183403432,0.466186514076591
"239",0.0260495690986513,-0.0158712044745684,0.407631758126989,0.741461429478228,0.734137261547521
"240",0.694909596753493,0.55646620044224,-0.830622012231126,0.0271948396347463,-0.6323279296536
"241",-0.6996110346172,-0.335830491618067,0.731242984834686,0.216272908587381,0.798260950416326
"242",-0.0863377101168037,0.325083550976589,0.0205757489364595,-0.10440733662881,0.19634799229987
"243",-0.293268589165062,-0.651786900631338,0.112726812565699,0.184248714413494,-0.391620526495203
"244",0.377287715278193,-0.450962448273227,-0.17888740719445,-0.661375788358599,-0.331678844232857
"245",0.721692688107118,0.0311830279331655,-0.389980944009498,-0.714337650545686,0.373274667866528
"246",0.13887231197916,-0.192463011934608,0.180588933482394,0.419711433181912,0.526524422193319
"247",0.514308699926362,0.755759421169385,0.320228473224863,-0.709578662065417,0.671798347614706
"248",-0.807181761183217,-0.0689612579911947,-0.277613231755048,-0.612797811268643,-0.744446319874376
"249",-0.60431894858554,-0.878829102568701,0.804196901526675,0.653545983202383,-0.327436695918068
"250",-0.361874548088387,-0.542398827210441,-0.403156852317974,0.340580123793706,0.641618136611953
"251",-0.320603507602215,-0.843900929908082,0.568586929932982,-0.62795090335086,0.859322710306943
"252",0.453757900508121,-0.504130541696027,0.57040475711152,-0.19881001682058,0.528898349124566
"253",-0.295696267346293,0.785341795538366,0.298725486131757,-0.695068987273797,-0.539523046823591
"254",-0.454508080270141,-0.687356596393883,-0.194826993157342,0.700422190319374,0.305272133575007
"255",0.0107120172236115,-0.336130109446496,0.018442517208308,0.351923258604109,-0.14486637436375
"256",-0.260077759871632,0.868678778212518,-0.210443001699075,-0.116635782084242,-0.535040581076965
"257",0.0651204069200904,-0.625906911678612,-0.61161651439406,-0.354348963413015,0.486403485648334
"258",0.715482302302122,-0.107296241526306,-0.413798813426122,0.658274770902097,-0.688852057277411
"259",-0.81101624083221,0.389387326874584,0.250235146147013,-0.390979625790566,-0.177965848381817
"260",0.769407668745518,-0.153949564571306,-0.504692966029048,-0.626792688246444,0.846001950347796
"261",-0.00781666996739805,-0.0274262958228588,-0.841934666225314,0.526426479670778,0.105513651924953
"262",0.429444837138057,-0.660941017452255,0.453528345731646,-0.362315117537975,-0.588048177207261
"263",0.349177341004089,-0.363724442044273,0.228947993108258,0.248362407628447,-0.784664980357513
"264",0.13127538989149,0.302760882158205,0.312204234533012,-0.699977710368857,-0.690069278605282
"265",-0.476402585707232,-0.546452161604166,-0.569418206300586,-0.50152154741995,0.675442617842928
"266",-0.206623139378801,-0.513724451269582,0.849459870494157,-0.0935262851141393,-0.421150923359767
"267",0.292372915963456,-0.74242922946699,-0.121250023984909,-0.784367577727884,0.19915366704911
"268",-0.10861655007638,0.747449003707245,-0.71617224428989,0.15325160494186,-0.767659499397129
"269",-0.208802718953043,-0.259925172713771,0.0632519755344838,-0.215455370187387,0.792716461052746
"270",0.298184775540605,-0.0108204972669482,0.858259820539877,0.290222776125744,-0.2663283225324
"271",0.279580883913115,0.428444417545199,0.203208157498017,0.845929864344373,0.192485025804117
"272",0.28376836251989,0.466450406457484,-0.806394134193286,-0.63020973306559,-0.502089891248196
"273",0.555000869842619,-0.159067531731352,-0.382115351548046,0.0725299204591661,0.61123512464799
"274",0.180826760697737,0.025050753699243,0.659849902386963,0.503754731117934,0.107931776634976
"275",-0.718960166665912,-0.712104971386492,0.196540217395127,0.115985016446188,-0.0960469550132751
"276",0.791026465255395,-0.194317728664353,0.735313755085692,-0.318267488673702,0.407985115115345
"277",0.2803984443333,0.0820769079338759,-0.444411240386963,0.0184052373465151,0.233334916245192
"278",0.207266244830936,0.336913041137159,-0.58048572011143,0.684784805747494,0.693117019341141
"279",-0.57671972501874,-0.911903126019239,0.373939808898419,0.462996920404211,-0.509002554039285
"280",-0.633598332544044,-0.111006140844896,0.744778522597998,0.674225607575476,-0.747538180951774
"281",-0.823101749876141,-0.606388151363283,0.0372162605255841,0.0578005938034505,-0.567028679221869
"282",0.00874229675233362,0.0165835006836801,-0.403815798097476,0.839069309210032,-0.703378149070591
"283",0.0408642905060201,-0.900284715320542,-0.2585366322916,0.0659715045638383,0.0842048426739872
"284",-0.447625199299306,0.0964275605749338,-0.696128158637509,-0.319736386867985,0.686832145283744
"285",-0.782197120822966,-0.0570235705647617,0.47353665066734,-0.777930421267077,0.461854738868773
"286",0.525376101918146,0.561454978800565,-0.101719557150081,0.621155511387065,0.722370273432136
"287",0.250900006471947,0.306211003917083,-0.590012168874219,0.219771193077415,-0.267717576321587
"288",-0.549563148054853,-0.861964111068845,0.80989971278049,-0.134127521361038,-0.0169593425959349
"289",-0.574832599596307,0.754043446078152,0.170344513742998,-0.851557471969724,0.538227060000226
"290",-0.615545649452135,0.0796678167197853,0.248460728224367,0.755579960138351,0.317810801256075
"291",0.590485198137164,-0.249206865195185,-0.0110384944923222,-0.0657613515045494,0.0703960195619613
"292",0.358987201433256,0.330177902585268,0.594036229602993,-0.475261894866452,-0.163537080903724
"293",0.661462319454923,-0.77885011623539,-0.0268094225365668,-0.511955945609137,0.424959615209326
"294",-0.83854280786328,0.291627840093151,-0.740176694088429,-0.412008200779185,-0.34505068205297
"295",-0.861322656825185,0.422640271217749,0.685989452270046,-0.0153089655872435,-0.779622727085277
"296",-0.31052778663896,-0.349974975793064,-0.121808547935262,-0.806493365000561,-0.434572908038646
"297",-0.316675745743513,0.523529395896196,-0.341438553535193,0.83624122961089,-0.233373404650763
"298",0.575555683940649,-0.538372806152329,-0.552333003245294,-0.192177501041442,0.534196347591654
"299",0.320895321275294,0.768175502519682,-0.606280311519653,0.697838152471557,0.583430786761269
"300",0.474329943488538,0.717717192467302,-0.551056711094454,-0.841200784644112,0.354326707848534
"301",-0.0589649288717657,0.793693270587549,-0.177111379666999,0.689678656637669,0.310579868914932
"302",0.655918571972102,-0.612394814150408,-0.683627573215589,0.64950201048553,0.176715972504392
"303",-0.504919894388691,0.118327059141174,0.128937269704789,-0.198157447092235,-0.579238271023706
